fecha,dia_semana,turno,pos_01,pos_02,pos_03,pos_04,pos_05,pos_06,pos_07,pos_08,pos_09,pos_10,pos_11,pos_12,pos_13,pos_14,pos_15,pos_16,pos_17,pos_18,pos_19,pos_20
2026-03-16,Lunes,MATUTINA,3099,5417,2101,2216,3930,1133,3503,8454,1764,7092,3184,6384,0528,9139,0612,9692,4070,4446,5118,6164
2026-03-16,Lunes,VESPERTINA,6434,7441,0230,1585,2060,0883,1172,5603,4157,1476,6604,9231,4413,8876,9003,5784,0970,6999,3875,4953
2026-03-16,Lunes,NOCTURNA,8280,6059,3659,9870,4148,9067,5567,1740,5700,7187,0940,3071,1141,2314,5175,2439,2831,6294,2364,1998
2026-03-17,Martes,LA PREVIA,2589,8996,1642,3223,4492,4830,9331,3184,2319,3657,6748,4780,0030,3538,9076,4821,8858,6608,4673,7937
2026-03-17,Martes,LA PRIMERA,5123,3488,2791,6470,7538,9156,5250,8023,8108,8332,8348,1175,4773,4664,7309,1442,3648,2202,9356,2421
2026-03-17,Martes,MATUTINA,3059,3857,3637,1273,4752,0908,6944,0592,2228,6911,8298,5560,1275,5464,9532,7014,6686,3700,9650,8066
2026-03-17,Martes,VESPERTINA,9425,3678,8631,7233,4310,2385,5614,1040,3745,2804,9641,4947,3913,1965,4862,0571,5339,2167,5884,5619
2026-03-17,Martes,NOCTURNA,9362,9665,2162,8003,4531,6906,4316,9910,0705,9479,5749,6035,6099,5421,4381,5310,2239,9407,7238,2282
2026-03-18,Miércoles,LA PREVIA,1581,6736,5709,9688,6359,0338,9906,9309,9202,5570,9724,7428,8890,5379,2198,0201,2313,6300,6766,8949
2026-03-18,Miércoles,LA PRIMERA,3175,6219,7313,4948,2487,9509,9580,9416,5531,3232,2849,4647,6259,0254,6275,3858,4911,4179,8752,2356
2026-03-18,Miércoles,MATUTINA,7095,8914,9565,3555,1572,3972,3482,5341,2358,9799,7159,6837,5541,1378,1998,2066,8436,8591,8590,5843
2026-03-18,Miércoles,VESPERTINA,3225,9808,2659,3268,6012,1691,5464,5965,8632,8455,0854,8431,4943,2568,0008,2186,3163,8623,0794,0198
2026-03-18,Miércoles,NOCTURNA,0135,4114,4450,5707,1716,4977,0283,3105,5951,0865,5769,0534,3463,2131,7276,6794,6270,8812,2002,9030
2026-03-19,Jueves,LA PREVIA,3184,0500,4009,6980,1317,9370,3706,6159,1902,0707,4210,8548,2483,5505,9924,9904,1352,8184,4634,4223
2026-03-19,Jueves,LA PRIMERA,6008,6944,1024,2828,4252,4011,1330,0990,8184,8000,4695,2832,6641,8099,2190,3909,3149,9335,8892,1360
2026-03-19,Jueves,MATUTINA,6020,1735,7621,8445,7214,2174,4433,7831,8407,7022,6417,0630,4660,8495,3762,0026,6645,5971,9475,0092
2026-03-19,Jueves,VESPERTINA,2528,4796,5241,4534,8413,7440,2371,2325,2121,8947,4224,8564,6897,8340,4049,9198,9949,1066,6051,4272
2026-03-19,Jueves,NOCTURNA,2641,6219,5289,1805,8152,9777,7808,1670,4205,6732,1439,0066,9681,6322,3043,0350,4113,6065,9452,8177
2026-03-20,Viernes,LA PREVIA,5929,5657,9043,4465,2388,2233,9211,6215,0921,7919,9717,7144,9673,3524,4668,6413,2977,9525,2790,6016
2026-03-20,Viernes,LA PRIMERA,9362,1585,7869,2941,3137,6111,7244,1726,8129,8427,6336,5412,3331,8444,1166,4268,9038,0678,3658,6168
2026-03-20,Viernes,MATUTINA,1419,1258,3024,2912,3755,6050,6077,6383,0765,5598,1219,4058,5247,3665,0994,6566,2784,8096,0427,8397
2026-03-20,Viernes,VESPERTINA,6141,4282,9322,2862,0170,3385,7741,7561,3174,4390,8583,6446,7934,9543,7530,1681,9330,5332,5845,9068
2026-03-20,Viernes,NOCTURNA,0216,2516,7514,6514,3089,0117,4218,2361,8264,4170,1247,0760,1185,9001,9715,9638,2847,1246,7501,8151
2026-03-21,Sábado,LA PREVIA,4101,8189,4564,3072,2336,1052,9807,8658,4492,9994,5049,6447,6610,2061,8086,1878,3451,0423,9569,1870
2026-03-21,Sábado,LA PRIMERA,4733,5851,1734,7521,5980,4670,6828,5074,9905,9364,3936,5506,0230,8814,6319,0845,8268,8734,9209,9477
2026-03-21,Sábado,MATUTINA,6360,3055,8673,7123,6833,4116,3297,9191,0974,1335,0221,8775,3994,4028,6231,5353,4148,2031,6732,4236
2026-03-21,Sábado,VESPERTINA,9834,3438,3573,7995,4595,4748,6036,1700,1658,8229,7796,7878,8704,9618,6981,9831,9683,3443,2905,3283
2026-03-21,Sábado,NOCTURNA,8829,5686,3197,4246,3272,7722,6636,2251,5630,2687,5281,6132,9345,9694,6959,2783,7846,8285,7877,9034
2026-03-23,Lunes,LA PREVIA,9409,9525,6664,2349,6571,0489,9260,7201,9435,4747,5243,5162,6955,3562,6432,2750,4862,0334,2757,8241
2026-03-23,Lunes,LA PRIMERA,3579,9430,2422,7850,6780,8126,4818,7631,2184,3105,3276,4388,3612,4494,5193,4986,8159,8607,0595,5462
2026-03-23,Lunes,MATUTINA,4506,8850,9809,6884,4015,2044,6985,9719,8179,8193,0494,3516,0573,8083,8034,6894,0901,1286,1360,2238
2026-03-23,Lunes,VESPERTINA,3680,7254,5845,7210,9398,5166,0839,9899,4851,4983,7596,6248,8441,9255,7087,0104,8755,6782,4105,8437
2026-03-23,Lunes,NOCTURNA,5767,4801,9264,6416,9096,9755,1824,2656,1648,1349,7182,1430,6287,1952,5026,6672,3912,0385,0428,7064
2026-03-25,Miércoles,LA PREVIA,5388,2087,0218,2283,8664,8548,8128,3015,1260,1482,9494,2872,0302,7884,1237,4892,4786,4030,2398,1694
2026-03-25,Miércoles,LA PRIMERA,3849,3484,1071,4393,4419,4201,8216,8489,4718,6927,8466,3724,5240,6491,5392,8125,4096,9708,9939,1523
2026-03-25,Miércoles,MATUTINA,8511,6507,5670,7348,5277,8898,1513,1287,5831,0615,7234,0500,7500,3039,0817,6277,4294,8820,8621,5944
2026-03-25,Miércoles,VESPERTINA,7888,4492,3385,0972,5301,3567,2042,8456,0212,4736,5225,0331,3454,7024,1231,6872,2302,2248,5393,8779
2026-03-25,Miércoles,NOCTURNA,5016,9126,6059,8928,6289,3714,4659,1309,9275,1178,2113,5379,0919,5896,2303,9959,5073,4889,6622,8564
2026-03-26,Jueves,LA PREVIA,1527,1312,0318,1710,4857,0280,8243,9324,4213,7835,9125,3186,2565,5452,7120,6660,6830,5320,4559,9293
2026-03-26,Jueves,LA PRIMERA,6600,4262,9663,5322,5041,9788,8201,8135,2497,6129,5224,7406,9124,6636,2918,0675,4172,5133,0252,8596
2026-03-26,Jueves,MATUTINA,4523,0318,2608,0058,3453,5232,6633,3394,8896,8665,4236,7926,0630,7628,3883,8290,0580,9724,0250,1857
2026-03-26,Jueves,VESPERTINA,0828,4057,7308,6415,7628,0204,6206,3142,9903,3072,0298,5529,8510,1630,3631,4687,8544,0585,1383,7450
2026-03-26,Jueves,NOCTURNA,2819,5716,3215,2032,0227,0784,0321,2433,7909,4398,5497,6370,2964,3245,8110,9668,8755,0942,9181,6703
2026-03-27,Viernes,LA PREVIA,7526,9132,3053,8126,1864,2811,0807,4340,6080,5955,4612,3871,4344,9781,4842,2734,9111,3886,8638,0619
2026-03-27,Viernes,LA PRIMERA,3065,5933,2164,0238,6356,5561,1777,4771,6484,7797,5959,4859,5100,9846,2181,8349,2533,1180,6261,9762
2026-03-27,Viernes,MATUTINA,5605,2176,1769,9760,7070,6519,2306,3347,6689,2087,0778,2259,2624,3247,5841,4582,4274,2321,5736,9260
2026-03-27,Viernes,VESPERTINA,2592,0080,2639,2613,4941,6935,5227,7133,6456,3728,8941,5610,3352,7864,8388,7377,7799,7508,2677,6886
2026-03-27,Viernes,NOCTURNA,9788,2140,4825,9119,5864,9304,8881,5936,8161,7170,0034,2855,1082,9504,4565,1585,7704,1341,9930,1388
2026-03-28,Sábado,LA PREVIA,2353,1545,4715,6433,2981,8045,6687,7724,6020,3984,2041,1422,9432,9022,2376,2248,6117,7964,5453,6005
2026-03-28,Sábado,LA PRIMERA,4519,8189,6781,1705,9555,8791,9316,5470,0568,8391,7762,7071,8818,8015,7357,7745,7604,7583,5080,5999
2026-03-28,Sábado,MATUTINA,2648,8425,8685,9408,6615,1353,1178,4530,9765,6503,0770,1524,3620,2904,9285,0748,5474,9334,6499,9655
2026-03-28,Sábado,VESPERTINA,6017,0535,1280,7111,4454,5630,4852,9989,5377,5253,9008,8681,0538,5464,5718,3386,9771,9345,5385,4933
2026-03-28,Sábado,NOCTURNA,9180,8938,3678,0851,9292,1550,3593,8123,3403,6681,6061,9271,0417,1835,3449,3699,5850,5284,5280,3347
2026-03-30,Lunes,LA PREVIA,3162,4620,8969,8205,3484,6514,2048,1024,9981,5577,0480,7099,9864,6712,4883,6408,6346,7042,6402,3619
2026-03-30,Lunes,LA PRIMERA,5827,4215,9476,0007,4580,4154,1848,0891,2442,8857,8634,4143,6945,4783,8565,6008,6677,1881,8864,3223
2026-03-30,Lunes,MATUTINA,5837,6824,5752,6501,1118,5331,1151,0691,5621,9912,0327,1718,1228,0941,3785,2359,1298,1998,4614,4215
2026-03-30,Lunes,VESPERTINA,7927,9527,9758,9398,6437,1880,1375,5690,2018,6370,0953,1499,2537,9537,8360,8856,0356,0677,9834,9943
2026-03-30,Lunes,NOCTURNA,3384,3873,2514,8742,2532,3332,7910,5289,8691,2856,4307,8607,4502,6107,6593,3615,9912,4919,2804,4446
2026-03-31,Martes,LA PREVIA,5736,7310,7859,3905,4523,1109,4301,2535,0128,0007,8948,0838,8122,1152,5452,2943,7351,0486,1046,6508
2026-03-31,Martes,LA PRIMERA,9277,4262,2407,1090,0209,6745,3705,0400,4760,6694,8910,5697,4118,8291,0232,7798,4434,7349,9127,3078
2026-03-31,Martes,MATUTINA,1715,2778,5295,5559,6361,1401,8103,3104,3543,1109,7596,1363,8591,0364,1611,0843,5491,4565,9769,9878
2026-03-31,Martes,VESPERTINA,4494,2895,7046,7532,3452,4380,2141,2584,4715,2859,7010,8591,7418,9425,6418,2056,7777,5993,3682,0695
2026-03-31,Martes,NOCTURNA,6811,4522,3499,7708,1242,0440,5620,4654,6149,6976,8697,8296,4115,7913,6127,3241,9823,7405,5944,3833
2026-04-01,Miércoles,LA PREVIA,9147,2575,1137,6492,3034,9278,0677,9329,8538,5436,6234,8264,4523,7840,7084,0172,2222,0398,5223,0191
2026-04-01,Miércoles,LA PRIMERA,6572,1886,1946,6872,8279,3537,9244,3755,0918,9214,7484,9563,6371,4456,1761,9193,9093,4244,3564,5930
2026-04-01,Miércoles,MATUTINA,5978,2149,1088,7735,3717,7095,2037,2232,6243,3059,1505,4177,7689,7202,2471,4885,4173,6628,1176,6137
2026-04-01,Miércoles,VESPERTINA,0266,7669,5627,3313,5223,9599,7892,2034,3045,8679,9578,7636,9778,4830,0807,2814,6717,9102,5582,9391
2026-04-01,Miércoles,NOCTURNA,6101,1040,6973,9001,5276,9242,5984,1537,0379,5888,3505,3131,8098,2721,5724,5716,9663,3462,5110,7872
2026-04-04,Sábado,LA PREVIA,8214,1661,0572,3756,2914,4948,1294,6316,4044,6771,2532,2000,9411,6546,4548,6788,9325,1132,6884,6685
2026-04-04,Sábado,LA PRIMERA,2548,9291,2978,5620,0095,8263,3484,0492,6923,9602,0837,4202,5962,3416,5222,3595,3765,9214,3404,7126
2026-04-04,Sábado,MATUTINA,3712,4003,2935,1245,1006,5651,8348,6349,9432,1757,2302,3234,1670,1508,8828,4428,6829,8098,3310,0721
2026-04-04,Sábado,VESPERTINA,7780,7743,4773,3858,3923,6113,1642,1468,2195,2848,6546,5749,0708,3734,5875,1852,8159,7453,0495,1961
2026-04-04,Sábado,NOCTURNA,6942,8027,1872,4139,4302,6295,7910,3515,9437,2122,2992,8741,1418,9650,7174,8158,3552,8150,8776,9894
2026-04-06,Lunes,LA PREVIA,9711,1280,0145,0056,4843,3198,3656,3230,7922,4844,5390,8316,1263,7991,5589,5342,4601,4186,4760,6265
2026-04-06,Lunes,LA PRIMERA,9940,2584,9996,8943,6466,7947,6068,1902,3809,7226,1046,0481,7369,1145,4577,9156,7945,6256,8657,3021
2026-04-06,Lunes,MATUTINA,4740,7327,8568,3747,1181,2202,6022,4911,7479,8179,4072,9646,9282,7006,8305,2275,2403,0455,4301,3745
2026-04-06,Lunes,VESPERTINA,6063,2939,8035,8833,4580,0771,0028,1046,2508,8030,3238,2240,7805,9053,3624,9211,8712,3355,6940,4615
2026-04-06,Lunes,NOCTURNA,5458,4908,7071,7755,1878,6869,3774,9057,1782,4043,0922,0349,4494,0734,6764,3090,1392,9610,1932,7048
2026-04-07,Martes,LA PREVIA,3619,4252,5142,0265,8309,6481,8117,3933,6886,7275,7653,4345,4333,2966,7042,5849,4405,7289,2746,9119
2026-04-07,Martes,LA PRIMERA,2879,6222,3744,3734,8321,3256,2920,4778,6444,1613,0670,3759,0051,6323,7395,8796,0845,7664,9146,7530
2026-04-07,Martes,MATUTINA,3164,3443,7080,4861,9558,8212,7379,7086,1921,5120,6667,6381,2986,7131,3673,7848,5630,3372,5374,2273
2026-04-07,Martes,VESPERTINA,7929,0784,6270,5409,1605,4260,1091,1243,2934,4153,9737,9773,4490,8143,7089,8607,0107,6098,3035,1849
2026-04-07,Martes,NOCTURNA,5109,3290,8086,1521,5382,8247,7126,0131,5582,6362,7780,1312,7032,2957,3332,9141,8220,5961,0522,2087
2026-04-08,Miércoles,LA PREVIA,1774,7512,1080,7740,0888,1613,8342,5637,0174,7989,3682,2415,2878,8901,3157,1777,5922,5603,8692,8220
2026-04-08,Miércoles,LA PRIMERA,6971,6269,7579,3876,4906,9661,2540,1839,7489,3915,0683,0437,5135,6575,2145,0003,1476,4268,1355,7008
2026-04-08,Miércoles,MATUTINA,6813,8945,4444,3923,4557,7752,0464,9761,8689,8432,9343,5641,3956,9956,2251,0737,7742,0150,4988,3618
2026-04-08,Miércoles,VESPERTINA,7792,6837,0110,1900,3848,0716,1492,0027,5187,6810,4705,3853,8820,9806,2264,3101,3485,8638,0496,8382
2026-04-08,Miércoles,NOCTURNA,1436,4458,3639,3031,4415,0793,3018,0150,9858,8348,0017,2939,9400,3557,5110,1147,4663,5431,9212,0598
2026-04-09,Jueves,LA PREVIA,8190,5386,3482,1213,3161,2975,4725,4944,1507,5147,2571,7964,0526,5757,3810,0986,2997,8719,2925,3190
2026-04-09,Jueves,LA PRIMERA,8377,8677,4282,6082,3147,8071,6402,9700,5527,7886,1050,5459,0535,3438,3928,0303,2170,8936,5348,2747
2026-04-09,Jueves,MATUTINA,8794,5885,1194,0850,2878,5652,3469,6165,5742,2672,2951,6671,8642,0244,8030,5375,2370,0975,7711,9882
2026-04-09,Jueves,VESPERTINA,9207,9346,5263,5363,5015,3844,9818,4573,4678,1490,3323,8467,2809,6684,3493,2757,8859,4200,2620,0096
2026-04-09,Jueves,NOCTURNA,5492,1622,9265,5635,2323,6277,5985,6382,0194,1746,9407,2271,4812,9017,7229,1499,2486,6662,4236,3626
2026-04-10,Viernes,LA PREVIA,2379,0222,2445,3754,6410,2738,1570,8646,8539,0176,0434,3916,0294,7769,5423,1452,1090,7752,9472,7836
2026-04-10,Viernes,LA PRIMERA,4339,8388,4012,8616,3574,2416,1227,3391,0304,1025,4925,6141,5670,0205,9277,1690,3819,1339,3382,2562
2026-04-10,Viernes,MATUTINA,9483,1954,8007,4688,3546,0548,9921,8866,8694,2652,6701,1881,3174,6824,7081,0974,2863,5739,6947,4540
2026-04-10,Viernes,VESPERTINA,2565,8405,7939,1716,5294,7018,4839,4437,3171,6324,4552,1577,4173,5096,5761,4031,1355,8170,4408,3758
2026-04-10,Viernes,NOCTURNA,2655,9072,8327,5741,3099,5659,9678,1668,9594,0573,4282,6592,1938,9785,8891,6857,2448,7620,7842,7306
2026-04-11,Sábado,LA PREVIA,7411,3896,7475,7376,8686,2147,6218,4349,1309,9260,7054,9067,0410,5443,5561,2596,6946,9232,8897,3043
2026-04-11,Sábado,LA PRIMERA,0286,3145,6603,6690,3574,6905,3720,0539,5404,3572,9727,5437,9455,5586,8460,8458,1616,1301,8335,2215
2026-04-11,Sábado,MATUTINA,6580,5625,9344,6161,5628,0031,6936,3834,1741,9057,4248,1613,9375,9199,8215,7434,3022,4245,4689,1515
2026-04-11,Sábado,VESPERTINA,3348,6290,9231,6853,9558,3033,8860,4935,4583,3316,2168,0636,4734,8919,2915,4470,8360,2446,6826,0644
2026-04-11,Sábado,NOCTURNA,4250,8537,2033,0895,0355,8523,3969,6507,6199,5031,2887,0064,2002,5281,0002,7839,2831,5426,8443,3730
2026-04-13,Lunes,LA PREVIA,5602,9402,6146,0772,0440,5027,0620,9439,8387,9040,3576,5168,6248,0886,7213,0558,6782,2406,8118,1107
2026-04-13,Lunes,LA PRIMERA,0118,0599,8647,9821,1913,1133,9937,8591,4444,1058,2763,0403,6837,3583,9266,2071,1417,2963,1015,3322
2026-04-13,Lunes,MATUTINA,5479,3137,8579,4226,1662,0862,0977,6293,6014,7978,1539,4821,4407,1718,7292,6951,4263,7057,2342,2569
2026-04-13,Lunes,VESPERTINA,3307,6067,6278,6573,3385,1497,9254,9431,5169,2262,0075,7581,4532,2522,8234,7208,2676,4439,0190,2831
2026-04-13,Lunes,NOCTURNA,0311,1809,2477,6293,7721,4781,9249,2854,6432,7849,7528,7032,2139,6481,4490,6858,7953,1658,9584,4619
2026-04-14,Martes,LA PREVIA,5866,9413,5872,0242,0664,7883,2908,6902,8284,4452,8906,8630,5581,6141,2353,7365,6363,6003,0145,6349
2026-04-14,Martes,LA PRIMERA,6020,4909,4535,0424,2521,6829,9918,2369,2828,3902,5305,3064,7688,5027,6925,1010,0188,7841,9549,7193
2026-04-14,Martes,MATUTINA,4261,9514,5549,7570,6313,4851,6596,5107,2637,7573,1062,6216,1034,2732,5573,2614,3170,1132,4267,7601
2026-04-14,Martes,VESPERTINA,1055,1855,5570,1765,9148,7255,8958,4863,4553,0994,4434,6883,5487,2616,5969,7222,0166,2982,1837,4431
2026-04-14,Martes,NOCTURNA,7985,6221,3668,4311,8196,5011,5833,2777,2851,3302,2197,9831,0048,6647,6870,2141,5954,8466,7601,7008
2026-04-15,Miércoles,LA PREVIA,2082,1400,8626,9003,0285,1946,0038,3699,4613,3158,5538,9399,7123,3848,4045,6809,1534,2520,7432,7178
2026-04-15,Miércoles,LA PRIMERA,7708,6577,2486,9439,9925,9789,0419,3423,9341,7243,5924,9481,2932,1727,3468,4281,3803,2352,5935,8268
2026-04-15,Miércoles,MATUTINA,3185,4848,3714,4842,8474,5702,1536,9304,7826,2652,6153,4105,5965,4849,7169,3799,7104,5302,2627,6937
2026-04-15,Miércoles,VESPERTINA,2413,8347,2592,1039,0009,7489,4404,2884,6120,0545,0205,4726,2752,2737,2670,3525,2638,3132,1312,8130
2026-04-15,Miércoles,NOCTURNA,6436,8210,7200,5865,5349,9508,1386,8220,9653,2000,2442,0694,0077,4209,4978,9176,8948,0931,8713,0136
2026-04-16,Jueves,LA PREVIA,3459,4052,6917,9828,5980,4445,3140,5796,3784,7364,4799,8144,7436,1788,5348,7446,4991,3386,1382,1782
2026-04-16,Jueves,LA PRIMERA,9067,1945,2030,8703,7456,2230,5757,8356,5787,0987,1315,0737,5394,2508,5527,2354,3230,8873,5918,5469
2026-04-16,Jueves,MATUTINA,3311,0382,1697,9076,4054,6530,7801,9895,4450,8945,2523,6156,4549,8593,1929,5511,6477,1364,2337,9943
2026-04-16,Jueves,VESPERTINA,7043,1866,7763,8316,8141,8857,6402,3963,7771,0545,0021,7586,5530,4541,1233,6236,3586,3644,0441,1827
2026-04-16,Jueves,NOCTURNA,3476,3329,0817,3924,2601,9891,7733,3351,1691,2081,3041,1940,3139,1140,8561,8970,8093,1849,5661,4972
2026-04-17,Viernes,LA PREVIA,4327,5779,2301,1675,8208,5391,8376,0862,4716,5261,0068,7586,4336,7248,6788,6438,5214,2993,0577,0169
2026-04-17,Viernes,LA PRIMERA,2810,2138,3730,5606,3187,0033,9352,2543,8585,1044,2579,7871,6918,0384,0209,0582,9553,5254,2162,9555
2026-04-17,Viernes,MATUTINA,1434,8712,3161,7081,4310,6004,0462,5254,6509,3105,5023,9344,1752,4962,3096,3469,8188,1589,4483,5080
2026-04-17,Viernes,VESPERTINA,8186,9695,2344,4960,3194,6095,8839,5510,7999,6870,0245,3964,7652,2463,7798,9853,2226,6069,3560,7291
2026-04-17,Viernes,NOCTURNA,0743,8548,8388,9134,0303,3980,7133,2020,7525,5331,0799,3284,5562,8735,2770,2002,3786,1633,7623,7113
2026-04-18,Sábado,LA PREVIA,7430,6898,6615,7991,1112,6132,9362,2617,6580,4609,6640,4115,6199,9566,9306,1252,8161,8145,8813,3553
2026-04-18,Sábado,LA PRIMERA,2119,6647,4468,0466,6984,1955,8894,2515,2555,9647,5904,8373,1037,4915,8673,8638,4682,1470,0763,6348
2026-04-18,Sábado,MATUTINA,2723,7887,4508,7965,7901,2284,7795,9834,9607,1224,2891,1004,5979,5245,3941,9139,9524,0146,2628,2587
2026-04-18,Sábado,VESPERTINA,7840,4624,3173,7571,7417,1037,3036,2398,6104,0395,5324,7166,5043,8986,3064,3233,7088,7831,1735,9537
2026-04-18,Sábado,NOCTURNA,8231,0588,6347,0014,7134,1225,2455,0181,9567,6541,1564,3932,9404,4228,6714,5837,4190,6084,8675,0038
2026-04-20,Lunes,LA PREVIA,0302,5055,5934,9659,4121,0325,9372,2122,1851,3647,4705,8002,1179,0277,2053,2354,1642,6136,1003,5762
2026-04-20,Lunes,LA PRIMERA,4860,5865,4095,5001,5313,6382,7833,8827,1073,2607,8550,8925,9074,0672,3343,4180,1779,2868,6832,7142
2026-04-20,Lunes,MATUTINA,5699,7001,6006,9766,6408,0267,5703,0287,6948,1535,2890,2237,5583,7814,0819,7501,7056,4423,2552,2345
2026-04-20,Lunes,VESPERTINA,1229,2913,3705,2325,2668,7134,2740,4969,0064,0472,9629,2690,5342,9814,0798,4182,1627,8171,4992,7059
2026-04-20,Lunes,NOCTURNA,1062,8364,6581,7262,1830,1119,9681,5758,0053,1987,6765,5955,2882,5145,6402,1698,0914,0197,5031,4089
2026-04-21,Martes,LA PREVIA,6419,6506,9735,8826,8562,6766,6561,2214,7612,7303,3535,2715,0635,1054,9085,4747,6911,5392,9240,2826
2026-04-21,Martes,LA PRIMERA,0876,6150,8146,5089,5605,5795,9272,6877,2965,4236,7710,6451,9962,7152,8750,3894,6493,6155,6916,9408
2026-04-21,Martes,MATUTINA,8347,5524,7939,2058,6352,8607,6201,8303,2875,9472,4006,1064,2408,6553,1625,9553,6400,0365,0932,3069
2026-04-21,Martes,VESPERTINA,1964,2100,5215,8664,5586,5956,8313,1873,0224,1900,0239,3176,3287,1439,4752,0049,3013,3418,9715,1896
2026-04-21,Martes,NOCTURNA,9420,8281,4371,3151,5971,7385,3023,0006,4401,2325,5378,0060,7333,0116,8163,2059,1817,0435,7747,2751
2026-04-22,Miércoles,LA PREVIA,2295,8077,2908,1764,1949,7390,4448,7072,8008,2510,3759,7559,7812,2916,7432,2547,0510,3162,6220,3502
2026-04-22,Miércoles,LA PRIMERA,5708,3985,7656,0185,8828,5039,9138,9973,1188,9114,9140,4510,0259,4934,9857,2828,2522,0506,4390,7171
2026-04-22,Miércoles,MATUTINA,0672,1439,4732,9179,7527,8865,3852,4024,8484,0328,9304,2001,9085,3256,3482,9019,2306,1597,7034,4409
2026-04-22,Miércoles,VESPERTINA,9435,9823,0276,3333,3964,1376,2338,2539,2302,1558,1688,6650,2340,6987,4371,6609,6606,2007,3783,4472
2026-04-22,Miércoles,NOCTURNA,4732,5273,8580,1175,3223,1240,7448,8333,7824,8581,2474,7429,3890,0639,8694,2893,9651,6416,4335,5710
2026-04-23,Jueves,LA PREVIA,7561,3152,1760,4383,0897,5173,4339,9181,9563,3625,5645,4568,9955,9357,6121,8610,8928,7964,0722,4535
2026-04-23,Jueves,LA PRIMERA,6461,4024,7573,1025,5827,1001,2112,3897,2636,4331,9452,0430,3027,5046,0869,3940,8369,7321,4515,3104
2026-04-23,Jueves,MATUTINA,2638,0461,1074,1467,8963,6435,6597,8207,0459,4722,9707,3305,5016,3977,1237,5537,0398,3572,2811,2378
2026-04-23,Jueves,VESPERTINA,7015,1924,5377,8004,5484,6101,1890,0160,8442,0499,0245,2038,8006,7017,7914,6311,2969,2213,4827,0036
2026-04-23,Jueves,NOCTURNA,9380,0398,7454,8236,8991,5790,7986,9199,7171,5458,7527,0514,9470,8089,5158,0125,0709,0785,2908,9448
2026-04-24,Viernes,LA PREVIA,1688,4170,8973,3139,6118,4837,1276,9969,7479,1955,0517,0585,0070,9754,8559,9251,5870,7875,8051,3747
2026-04-24,Viernes,LA PRIMERA,8993,9432,2422,6103,1333,0302,9678,4657,1432,5356,3487,3330,6295,3735,7279,7834,9560,1499,6718,1373
2026-04-24,Viernes,MATUTINA,9336,8880,6679,3451,9925,3487,1573,1050,1947,6261,4430,5228,4138,6096,3245,8557,3313,7670,8464,2080
2026-04-24,Viernes,VESPERTINA,3402,4103,7327,2285,3094,7502,6863,8832,0850,1426,8143,3378,0966,5873,8396,7998,8063,9914,9583,8367
2026-04-24,Viernes,NOCTURNA,7710,0074,8173,9297,4353,2001,8295,9510,6607,5898,3168,3763,6393,2221,7193,5266,4787,0327,1189,2976
2026-04-25,Sábado,LA PREVIA,9628,3052,4315,0921,7125,7473,2648,2194,4811,0690,4222,4866,3798,0392,0528,4890,1388,6946,0108,9782
2026-04-25,Sábado,LA PRIMERA,9878,3616,2645,6257,9060,2192,8066,8138,4784,9996,1953,5664,0300,4135,6850,7644,8679,5276,1979,9868
2026-04-25,Sábado,MATUTINA,0392,8703,5374,5801,1556,2431,3362,0683,0588,8254,8935,9022,9856,3773,9757,7680,2419,0924,1489,2769
2026-04-25,Sábado,VESPERTINA,4920,5314,0747,0765,8699,2947,8029,2064,8667,3184,6534,8190,7202,8597,2005,4269,9021,3387,9518,4383
2026-04-25,Sábado,NOCTURNA,9463,8161,0415,3361,8352,6936,7254,3766,3352,0496,4069,4624,3797,9772,2455,5545,1460,8830,3716,1239
2026-04-27,Lunes,LA PREVIA,5787,3641,3916,5554,4316,9168,1306,2419,7252,9862,1297,7057,5761,4968,7102,2981,0769,5761,8740,3810
2026-04-27,Lunes,LA PRIMERA,0774,8528,6961,9668,1733,1829,3332,7147,8880,7097,1351,5910,6693,7091,3987,9292,3731,4564,7821,4815
2026-04-27,Lunes,MATUTINA,7943,3303,4212,1792,1782,3969,5038,3794,2936,1082,3416,4252,5446,8363,5149,0222,7726,3031,1947,7170
2026-04-27,Lunes,VESPERTINA,1834,7458,0091,2570,2392,1674,0892,5471,3632,2706,5915,2263,2155,2421,8362,9487,9565,2098,2070,7802
2026-04-27,Lunes,NOCTURNA,8315,7489,8886,6942,9665,1982,7636,3190,3595,5721,1202,2711,7800,7234,5637,4512,5258,5159,7649,5763
2026-04-28,Martes,LA PREVIA,4380,7225,7249,5497,6444,0268,9853,8134,2656,0941,4881,7777,1787,6624,2289,6815,1212,7582,9488,3967
2026-04-28,Martes,LA PRIMERA,6463,1026,8334,3367,0842,0663,9263,6411,9851,8216,7636,4344,7015,9715,9274,6708,2833,1146,4919,5357
2026-04-28,Martes,MATUTINA,3900,9845,4063,2659,5447,6072,2793,5143,2415,3852,3073,5423,8685,9500,3150,1705,1397,9094,8590,1781
2026-04-28,Martes,VESPERTINA,0099,9341,8665,3616,1014,6158,9081,3461,4880,3969,7998,8285,9118,2856,2758,1582,1100,9036,9613,9807
2026-04-28,Martes,NOCTURNA,4032,6941,2349,5625,2970,8161,1894,3256,6124,9307,1093,2772,4698,6015,0732,1174,7715,0438,0449,8815
